"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57577683";"02";"2053147";"";"";"46537";"60";"GRADUAÇÃO";"";"CAICÓ/RN";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"";"177";"205";"REGULAR";"true";"2016/06/17 22:35:24.451000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57577684";"03";"2097478";"";"";"24932";"60";"GRADUAÇÃO";"Campus Central";"2H7";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"56N12";"45";"50";"REGULAR";"false";"2016/06/09 16:58:22.490000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57577685";"01";"2526868";"";"";"21864";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"9";"6";"REGULAR";"false";"2016/06/18 14:25:26.412000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577685";"01";"2935465";"";"";"21864";"60";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"9";"6";"REGULAR";"false";"2016/06/18 14:25:26.412000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577685";"01";"1660087";"";"";"21864";"50";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"9";"6";"REGULAR";"false";"2016/06/18 14:25:26.412000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577685";"01";"2042290";"";"";"21864";"45";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"9";"6";"REGULAR";"false";"2016/06/18 14:25:26.412000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577685";"01";"2247082";"";"";"21864";"60";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"9";"6";"REGULAR";"false";"2016/06/18 14:25:26.412000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577686";"02";"1121066";"";"";"43337";"30";"GRADUAÇÃO";"Campus Central";"SALA PAU-BRASIL (1º andar; 1ª sala)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M1234";"33";"35";"REGULAR";"false";"2016/06/19 21:27:43.319000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577686";"02";"1439088";"";"";"43337";"15";"GRADUAÇÃO";"Campus Central";"SALA PAU-BRASIL (1º andar; 1ª sala)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M1234";"33";"35";"REGULAR";"false";"2016/06/19 21:27:43.319000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577686";"02";"1865104";"";"";"43337";"15";"GRADUAÇÃO";"Campus Central";"SALA PAU-BRASIL (1º andar; 1ª sala)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M1234";"33";"35";"REGULAR";"false";"2016/06/19 21:27:43.319000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577687";"02";"2042290";"";"";"21864";"45";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"6";"6";"REGULAR";"false";"2016/06/18 14:26:11.805000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577687";"02";"2292784";"";"";"21864";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"6";"6";"REGULAR";"false";"2016/06/18 14:26:11.805000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577687";"02";"2946627";"";"";"21864";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"6";"6";"REGULAR";"false";"2016/06/18 14:26:11.805000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577687";"02";"2085732";"";"";"21864";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"6";"6";"REGULAR";"false";"2016/06/18 14:26:11.805000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577687";"02";"2526868";"";"";"21864";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"6";"6";"REGULAR";"false";"2016/06/18 14:26:11.805000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577687";"02";"1752956";"";"";"21864";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"6";"6";"REGULAR";"false";"2016/06/18 14:26:11.805000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577688";"01";"1865104";"";"";"43338";"15";"GRADUAÇÃO";"Campus Central";"SALA DAS CÉLULAS";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M34";"17";"46";"REGULAR";"false";"2016/06/22 18:49:09.314000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577688";"01";"2277510";"";"";"43338";"15";"GRADUAÇÃO";"Campus Central";"SALA DAS CÉLULAS";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M34";"17";"46";"REGULAR";"false";"2016/06/22 18:49:09.314000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577689";"03";"2085732";"";"";"21864";"35";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"8";"7";"REGULAR";"false";"2016/06/18 14:26:49.870000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577689";"03";"1958729";"";"";"21864";"60";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"8";"7";"REGULAR";"false";"2016/06/18 14:26:49.870000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577689";"03";"1466265";"";"";"21864";"60";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"8";"7";"REGULAR";"false";"2016/06/18 14:26:49.870000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577689";"03";"2946627";"";"";"21864";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"8";"7";"REGULAR";"false";"2016/06/18 14:26:49.870000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577689";"03";"2526868";"";"";"21864";"50";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"8";"7";"REGULAR";"false";"2016/06/18 14:26:49.870000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577689";"03";"1752956";"";"";"21864";"35";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"8";"7";"REGULAR";"false";"2016/06/18 14:26:49.870000000";"false";"";"310";"CONSOLIDADA";"";"Presencial"
"57577690";"04";"1660087";"";"";"21864";"40";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"7";"8";"REGULAR";"false";"2016/06/18 14:27:24.239000000";"false";"";"306";"CONSOLIDADA";"";"Presencial"
"57577690";"04";"2644142";"";"";"21864";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"7";"8";"REGULAR";"false";"2016/06/18 14:27:24.239000000";"false";"";"306";"CONSOLIDADA";"";"Presencial"
"57577690";"04";"348059";"";"";"21864";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"7";"8";"REGULAR";"false";"2016/06/18 14:27:24.239000000";"false";"";"306";"CONSOLIDADA";"";"Presencial"
"57577690";"04";"2526868";"";"";"21864";"50";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"7";"8";"REGULAR";"false";"2016/06/18 14:27:24.239000000";"false";"";"306";"CONSOLIDADA";"";"Presencial"
"57577690";"04";"2220691";"";"";"21864";"120";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M2345 6M23  35T2345";"7";"8";"REGULAR";"false";"2016/06/18 14:27:24.239000000";"false";"";"306";"CONSOLIDADA";"";"Presencial"
"57577691";"01";"1358748";"";"";"26538";"60";"GRADUAÇÃO";"Campus Central";"2E4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3M3456";"32";"40";"REGULAR";"false";"2016/06/15 20:12:52.261000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577692";"02";"2277510";"";"";"43338";"15";"GRADUAÇÃO";"Campus Central";"SALA II (Depto. de Biofísica)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3N12";"17";"39";"REGULAR";"false";"2016/06/22 18:47:34.133000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577692";"02";"1865104";"";"";"43338";"15";"GRADUAÇÃO";"Campus Central";"SALA II (Depto. de Biofísica)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3N12";"17";"39";"REGULAR";"false";"2016/06/22 18:47:34.133000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577693";"01";"1149572";"";"";"26539";"60";"GRADUAÇÃO";"Campus Central";"2E4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6M3456";"30";"40";"REGULAR";"false";"2016/06/18 20:14:54.083000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577694";"01";"347289";"";"";"26771";"60";"GRADUAÇÃO";"Campus Central";"Auditório Nupeg";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6T2345";"23";"40";"REGULAR";"false";"2016/06/30 16:45:32.674000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57577695";"01";"1149540";"";"";"26970";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4T45";"23";"25";"REGULAR";"false";"2016/06/21 14:21:30.956000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
"57577696";"01";"6349464";"";"";"60918";"30";"GRADUAÇÃO";"Campus Central";"2F1";"2016";"1";"2016/02/11 00:00:00.000";"2016/04/14 00:00:00.000";"5M2345 (11/02/2016 - 14/04/2016)";"10";"15";"REGULAR";"false";"2016/06/23 16:07:02.847000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577697";"01";"1215344";"";"";"20890";"60";"GRADUAÇÃO";"Campus Central";"2E4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3N1234";"5";"40";"REGULAR";"false";"2016/06/24 15:56:58.179000000";"false";"";"106";"CONSOLIDADA";"";"Presencial"
"57577698";"01";"348051";"";"";"47094";"60";"GRADUAÇÃO";"Campus Central";"MCC";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6T3456";"19";"35";"REGULAR";"false";"2016/06/23 22:53:24.648000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577699";"02";"349316";"";"";"46531";"90";"GRADUAÇÃO";"";"MULTIPOLO";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"";"160";"205";"REGULAR";"true";"2016/06/18 22:02:15.786000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57577700";"01";"1753229";"";"";"21862";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M2345";"14";"15";"REGULAR";"false";"2016/06/14 09:30:22.735000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577700";"01";"1975580";"";"";"21862";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M2345";"14";"15";"REGULAR";"false";"2016/06/14 09:30:22.735000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577701";"01B";"2646462";"";"";"2045641";"25";"GRADUAÇÃO";"Campus Central";"DNUT - SALA DE AULA 1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3T1234";"17";"16";"REGULAR";"false";"2016/06/15 17:40:21.013000000";"false";"57577671";"68";"CONSOLIDADA";"";"Presencial"
"57577701";"01B";"349432";"";"";"2045641";"35";"GRADUAÇÃO";"Campus Central";"DNUT - SALA DE AULA 1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3T1234";"17";"16";"REGULAR";"false";"2016/06/15 17:40:21.013000000";"false";"57577671";"68";"CONSOLIDADA";"";"Presencial"
"57577702";"01";"2274297";"";"";"25631";"60";"GRADUAÇÃO";"Campus Central";"1H1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24T12";"42";"41";"REGULAR";"false";"2016/06/17 10:53:20.745000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57577703";"01";"1149569";"";"";"24931";"60";"GRADUAÇÃO";"Campus Central";"2E1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M34";"7";"60";"REGULAR";"false";"2016/06/24 21:01:01.374000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57577704";"02";"347950";"";"";"47094";"60";"GRADUAÇÃO";"Campus Central";"MCC";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2N1234";"19";"35";"REGULAR";"false";"2016/06/23 10:01:05.933000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577705";"02";"1149569";"";"";"24931";"60";"GRADUAÇÃO";"Campus Central";"2E1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N12";"10";"60";"REGULAR";"false";"2016/06/24 21:37:52.249000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577706";"01";"347289";"";"";"2040307";"30";"GRADUAÇÃO";"Campus Central";"4B3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M56";"26";"40";"REGULAR";"false";"2016/06/20 15:29:15.227000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
"57577707";"01";"1360691";"";"";"20903";"60";"GRADUAÇÃO";"Campus Central";"2E2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M34";"29";"60";"REGULAR";"false";"2016/06/14 08:20:42.793000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57577708";"02";"1219932";"";"";"20903";"60";"GRADUAÇÃO";"Campus Central";"2E2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N34";"24";"60";"REGULAR";"false";"2016/06/19 19:40:32.235000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57577709";"01";"349802";"";"";"2040153";"30";"GRADUAÇÃO";"Campus Central";"4A3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3M34";"3";"45";"REGULAR";"false";"2016/06/16 00:24:37.220000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57577710";"01";"2274297";"";"";"2044150";"60";"GRADUAÇÃO";"Campus Central";"2A1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3T34 5T45";"27";"35";"REGULAR";"false";"2016/06/17 11:15:19.353000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57577711";"01";"1767162";"";"";"26203";"60";"GRADUAÇÃO";"Campus Central";"SALA CARNAÚBA (1º andar; 3ª sala)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M56 4M12";"12";"45";"REGULAR";"false";"2016/06/18 22:05:42.797000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577712";"01";"1323908";"";"";"28154";"60";"GRADUAÇÃO";"Campus Central";"2D2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3M2345";"7";"20";"REGULAR";"false";"2016/06/15 09:09:03.164000000";"false";"";"76";"CONSOLIDADA";"";"Presencial"
"57577714";"01";"3223913";"";"";"42946";"45";"GRADUAÇÃO";"Campus Central";"DNUT - SALA DE AULA A";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"5T234 (01/02/2016 - 22/04/2016),  7T234 (23/04/2016 - 23/04/2016),  5T234 (24/04/2016 - 18/06/2016)";"9";"30";"REGULAR";"false";"2016/06/10 13:48:14.782000000";"false";"";"51";"CONSOLIDADA";"";"Presencial"
"57577716";"01";"2280820";"";"";"2040172";"30";"GRADUAÇÃO";"Campus Central";"4A3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"3M12";"35";"28";"REGULAR";"false";"2016/06/18 09:10:27.364000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
"57577717";"01";"350231";"";"";"20402";"60";"GRADUAÇÃO";"Campus Central";"EMBRIÕES (térreo; Depto. Morfologia)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"35T56";"69";"40";"REGULAR";"false";"2016/06/15 15:25:12.272000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577718";"01";"3223913";"";"";"2041854";"10";"GRADUAÇÃO";"Campus Central";"DNUT";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6M34";"13";"50";"REGULAR";"false";"2016/06/21 14:23:25.830000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577718";"01";"2192166";"";"";"2041854";"10";"GRADUAÇÃO";"Campus Central";"DNUT";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6M34";"13";"50";"REGULAR";"false";"2016/06/21 14:23:25.830000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577718";"01";"1149560";"";"";"2041854";"10";"GRADUAÇÃO";"Campus Central";"DNUT";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6M34";"13";"50";"REGULAR";"false";"2016/06/21 14:23:25.830000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57577719";"01";"349700";"";"";"20906";"60";"GRADUAÇÃO";"Campus Central";"2E3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N12";"32";"40";"REGULAR";"false";"2016/06/15 13:57:45.551000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57577720";"01";"2453560";"";"";"46524";"15";"GRADUAÇÃO";"";"MULTIPOLO";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"";"16";"20";"REGULAR";"true";"2016/06/17 12:15:43.369000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57577720";"01";"6396421";"";"";"46524";"45";"GRADUAÇÃO";"";"MULTIPOLO";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"";"16";"20";"REGULAR";"true";"2016/06/17 12:15:43.369000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57577721";"02";"350231";"";"";"20402";"60";"GRADUAÇÃO";"Campus Central";"EMBRIÕES (térreo; Depto. Morfologia)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"46N34";"15";"35";"REGULAR";"false";"2016/06/15 15:27:14.577000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577722";"01";"2929066";"";"";"2040167";"60";"GRADUAÇÃO";"Campus Central";"4G5";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24M56";"26";"40";"REGULAR";"false";"2016/06/16 10:54:08.540000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577723";"02";"1975580";"";"";"21862";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M2345";"12";"15";"REGULAR";"false";"2016/06/14 09:32:03.813000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577723";"02";"1753229";"";"";"21862";"30";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2M2345";"12";"15";"REGULAR";"false";"2016/06/14 09:32:03.813000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57577724";"01";"1879551";"";"";"21866";"36";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:45:02.348000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577724";"01";"348005";"";"";"21866";"110";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:45:02.348000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577724";"01";"2942606";"";"";"21866";"34";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:45:02.348000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577725";"01";"2929066";"";"";"2040165";"90";"GRADUAÇÃO";"Campus Central";"4I5";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"246M34";"27";"40";"REGULAR";"false";"2016/06/17 08:32:53.065000000";"false";"";"100";"CONSOLIDADA";"";"Presencial"
"57577726";"01";"347027";"";"";"28161";"60";"GRADUAÇÃO";"Campus Central";"2D2";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M2345";"8";"20";"REGULAR";"false";"2016/06/18 01:04:01.661000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577727";"02";"6349819";"";"";"21866";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:48:33.958000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577727";"02";"1958729";"";"";"21866";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:48:33.958000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577727";"02";"1879551";"";"";"21866";"36";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:48:33.958000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577727";"02";"2942606";"";"";"21866";"34";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:48:33.958000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577728";"01";"1333415";"";"";"21826";"60";"GRADUAÇÃO";"Campus Central";"2N12(4G2) / 4N12(4I4)";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"24N12";"8";"40";"REGULAR";"false";"2016/06/16 16:09:08.813000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577729";"03";"1958729";"";"";"21866";"47";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:49:29.231000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577729";"03";"2085732";"";"";"21866";"55";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:49:29.231000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577729";"03";"1879551";"";"";"21866";"36";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:49:29.231000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577729";"03";"2942606";"";"";"21866";"42";"GRADUAÇÃO";"Campus Central";"DOD";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"356M2345";"6";"6";"REGULAR";"false";"2016/06/20 09:49:29.231000000";"false";"";"220";"CONSOLIDADA";"";"Presencial"
"57577730";"01";"1333415";"";"";"21428";"45";"GRADUAÇÃO";"Campus Central";"4A3";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"6T534";"12";"40";"REGULAR";"false";"2016/06/17 17:01:20.285000000";"false";"";"54";"CONSOLIDADA";"";"Presencial"
"57577731";"01";"2014591";"";"";"52448";"60";"GRADUAÇÃO";"Campus Central";"4C1";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"25N34 (01/02/2016 - 18/06/2016)";"41";"28";"REGULAR";"false";"2016/06/20 14:13:14.199000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57577732";"01";"2192166";"";"";"42944";"30";"GRADUAÇÃO";"Campus Central";"DNUT";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2T564";"";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57577732";"01";"3223913";"";"";"42944";"15";"GRADUAÇÃO";"Campus Central";"DNUT";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"2T564";"";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57577733";"01";"1673193";"";"";"2021152";"30";"GRADUAÇÃO";"Campus Central";"4";"2016";"1";"2016/02/01 00:00:00.000";"2016/06/18 00:00:00.000";"4M56";"1";"2";"REGULAR";"false";"2016/06/18 15:46:30.724000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
